ID,COUNTRY,GOODCOMPLETE,CONSENT,GENDER,AGE,ETHNICITY,ABROAD,ABROAD_YEAR,MARITAL,MARITAL_TEXT,EMPLOYMENT,EMPLOYMENT_TEXT,INCOME,LE1,LE2,LE3,LE4,LE5,LE6,LE7,LE8,LE9,LE10,LE11,LE12,LE13,LE14,LE15,LE16,LE17,LE18,LE19,LE20,LE21,LE22,LE23,LE24,LE25,LE26,LE27,LE28,LE29,ATTENTION1,ATTENTION2,DASS1,DASS2,DASS3,DASS4,DASS5,DASS6,DASS7,DASS8,DASS9,DASS10,DASS11,DASS12,DASS13,DASS14,DASS15,DASS16,DASS17,DASS18,DASS19,DASS20,DASS21,EX1,EX2,EX3,EX4,EX5,RELG_UP,AFF_UP,RELG_NOW,SPIRIT_NOW,AFF_NOW,AFFILIATION,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,RELBEH1,RELBEH2,RELBEH3,RELBEH4,RELBEH5,LOCUS1,LOCUS2,LOCUS3,LOCUS4,LOCUS5,LOCUS6,GOD1,GOD2,GOD3,GOD4,GOD5,GOD6,GOD7,GOD8,GOD9,GOD10,GOD11,GOD12,GOD13,GOD14,SWLS1,SWLS2,SWLS3,SWLS4,SWLS5,DAQ1,DAQ2,DAQ3,DAQ4,DAQ5,DAQ6,DAQ7,DAQ8,DAQ9,DAQ10,DAQ11,DAQ12,DAQ13,DAQ14,DAQ15,JONG1,JONG2,JONG3,JONG4,JONG5,JONG6,JONG7,JONG8,JONG9,JONG10,JONG11,JONG12,HONEST,COMMENTS,DROP1,DROP2,CHECK,SBS,EDAS,DAQ
R_1MKD72wfxTChKJf,Russia,1,"1,2,3,4,5,6",2,47,беларус,2,NA,3,NA,1,NA,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,21,NA,1,1,4,1,3,1,1,1,1,4,1,3,2,2,1,4,1,1,4,1,4,2,3,2,1,1,0,26,0,4,26,Atheist,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,8,8,6,6,8,4,3,6,6,4,0,4,0,8,7,4,4,4,4,4,4,4,4,4,4,4,-4,2,NA,0,NA,0,-4,3.333333333,5.2
R_9oUV3L0fD25QVV3,China,1,"1,2,3,4,5,6",2,48,汉族,2,NA,3,NA,1,NA,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,"1,5,17,19",21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,26,0,8,26,Atheist,-4,-4,-4,-4,-4,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,2,1,2,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,没有意见,1,0,1,-3.333333333,-4,0
R_55NytWa2KBCfOsd,Russia,1,"1,2,3,4,5,6",1,23,русская,2,NA,7,???? ? ??????????,7,???????,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,3,2,2,2,4,3,2,3,3,4,4,4,3,4,3,2,3,1,2,2,4,3,2,1,2,2,3,2,0,0,26,Atheist,0,0,1,0,1,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,1,0,1,0,4,3,4,-4,-2,-4,2,1,0,-4,-3,-3,-3,-3,-3,0,0,0,5,0,0,0,4,7,0,1,0,0,0,0,-4,-4,-3,-4,-4,-4,-2,-4,-4,-4,-4,-3,2,NA,0,NA,0,0.333333333,-3.666666667,1.133333333
R_bBXTbMUxRjBfJLn,Russia,1,"1,2,3,4,5,6",1,29,русская,1,8,3,NA,1,NA,5,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"2,4,11,15",21,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,1,26,1,2,26,Atheist,-3,-3,-3,-3,-3,-3,0,0,0,0,0,-4,-4,-4,-4,-4,-4,1,-4,1,0,1,-4,1,1,1,1,-3,-4,-3,1,-1,-1,-1,-1,-1,1,2,2,1,1,2,1,1,2,1,2,3,3,3,2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-3,-2,2,NA,1,0,1,-3,-2.333333333,1.8
R_1BQdHA1BWLlW1jD,Russia,1,"1,2,3,4,5,6",1,37,еврейка,1,6,3,NA,1,NA,7,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,"1,4,5,11,12,15,17",21,3,1,1,2,2,2,1,2,2,2,2,3,1,3,2,1,2,3,3,3,2,3,3,4,2,2,0,26,0,0,26,Atheist,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,0,4,6,0,4,3,0,1,3,5,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,Опрос плохо ориентирован на атеистов.,1,0,1,-4,-4,1.733333333
R_0r23wh1gnEynPil,Brazil,1,"1,2,3,4,5,6",2,20,Ateu,2,NA,1,NA,5,NA,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,21,NA,2,1,2,1,3,1,1,1,1,2,3,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,3,1,0,0,26,Atheist,0,-3,0,-4,-4,-4,0,0,0,0,0,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,-1,3,-1,2,4,7,6,2,4,3,5,6,0,0,4,7,1,4,2,0,1,-4,0,0,2,1,2,2,1,0,1,2,Nao,0,NA,0,-2.5,0.5,3.666666667
R_8dzTM9Lf0x6Bl65,Russia,1,"1,2,3,4,5,6",1,46,русская,1,25,5,NA,2,NA,4,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,"5,17",21,3,2,2,1,3,3,2,3,2,3,2,3,3,2,2,1,4,2,2,2,2,3,2,2,3,2,0,"2,26",0,0,26,Atheist,0,0,-4,-4,0,0,1,0,0,0,0,-4,0,-4,0,0,-4,4,4,4,-4,4,4,4,-4,-4,-4,-4,-4,-4,-4,0,0,1,1,3,0,2,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,-4,0,-1,4,4,0,-4,-4,-4,4,2,"все в порядке, спасибо.",1,0,1,-1.333333333,-0.416666667,0.666666667
R_4ShUtvNDo7Mo1Hn,Russia,1,"1,2,3,4,5,6",1,30,русская,2,NA,5,NA,1,NA,5,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,21,NA,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,2,3,3,4,2,0,0,26,Atheist,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,4,3,4,2,2,3,0,-3,-4,-2,0,0,0,0,-3,-3,-3,-3,-3,8,5,4,6,4,5,4,8,6,2,3,4,7,7,4,3,4,3,3,3,4,3,4,4,4,4,3,2,NA,0,NA,0,-4,3.5,5.133333333
R_6nGHZ2dOH8Zr1vD,China,1,"1,2,3,4,5,6",2,35,汉族,2,NA,3,NA,1,NA,5,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,2,3,3,2,2,2,3,3,2,3,3,3,2,2,2,3,2,3,2,2,3,3,2,2,2,2,1,26,0,1,26,Atheist,-3,-2,-3,-2,-3,-2,2,0,1,0,2,-4,-3,-3,-4,-3,-3,-2,-3,-1,-3,0,-2,0,-4,-3,-3,-3,0,-4,-3,-1,-3,-2,-2,-2,5,4,3,4,3,3,3,5,3,3,3,5,3,3,3,-1,-1,-1,1,0,-1,0,1,-1,0,-1,-1,2,NA,0,NA,0,-2.5,-0.416666667,3.533333333
R_ePbk8QU1WFXhl8p,China,1,"1,2,3,4,5,6",1,46,汉族,2,NA,3,NA,1,NA,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"1,5,19",21,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,26,0,6,26,Atheist,-3,-3,-3,-3,-3,3,0,0,0,0,0,-4,-4,-4,-4,-4,-4,2,2,2,2,2,2,2,-4,-4,-4,-4,-4,-4,-4,2,1,2,2,1,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,不错,1,0,1,-2,-4,0.666666667
R_4N4lvr9M04yHrb7,China,1,"1,2,3,4,5,6",2,43,汉族,2,NA,3,NA,1,NA,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,21,NA,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,"25,26",0,6,26,Atheist,-2,-2,-2,-2,-4,-4,2,1,1,0,1,-4,-4,-4,-4,-4,-4,3,3,4,4,3,4,4,-4,-4,-4,-4,-4,-4,-4,2,2,2,2,2,5,6,6,6,5,4,4,5,6,6,5,6,5,6,6,3,2,2,3,2,3,3,2,2,3,2,2,2,很好,0,NA,0,-2.666666667,2.416666667,5.4
R_cBg9PqPZlEOkUOF,China,1,"1,2,3,4,5,6",2,30,汉,2,NA,3,NA,1,NA,7,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,"1,3,5",21,3,2,1,2,3,4,3,2,1,2,3,4,3,2,1,3,4,3,2,1,2,2,3,4,5,3,0,26,0,0,26,Atheist,3,2,1,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,-1,0,2,-2,-1,0,1,1,3,3,2,2,1,0,-1,1,3,7,6,4,8,3,6,5,4,8,2,7,4,5,2,1,-1,3,1,-1,3,0,-2,2,0,2,1,2,无,1,0,1,0.5,0.75,4.933333333
R_4HNQ0vqxmKNfsBD,China,1,"1,2,3,4,5,6",1,50,中国,2,NA,6,NA,3,NA,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,21,NA,2,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,0,26,0,6,26,Atheist,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,没有,0,NA,0,0,0,4
R_eW05STFlthIZuip,China,1,"1,2,3,4,5,6",2,41,汉,2,NA,3,NA,1,NA,6,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,21,NA,2,4,2,2,3,3,3,2,2,2,3,3,2,3,3,3,2,2,2,3,2,3,3,2,1,2,1,25,0,5,26,Atheist,-4,-4,1,-4,-4,2,0,0,4,0,0,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,-1,3,0,0,-3,0,0,0,0,-1,1,0,0,5,4,5,3,4,5,3,3,5,4,4,4,4,4,5,0,0,0,1,-1,-1,1,0,0,0,0,-1,1,NA,0,NA,1,-2.166666667,-0.083333333,4.133333333
R_8C8a5BHjD8xPpKB,China,1,"1,2,3,4,5,6",1,35,汉族,2,NA,3,NA,1,NA,7,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,21,NA,4,1,3,1,1,1,3,1,4,1,3,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,26,0,5,26,Atheist,-4,0,-3,1,-4,1,0,0,8,0,0,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,-4,0,-4,-4,-4,-4,-4,1,0,1,-1,-3,8,8,8,7,8,8,0,8,0,8,8,8,8,8,0,0,-4,2,-4,2,-4,2,0,-4,0,4,4,2,没有,0,NA,0,-1.5,-0.166666667,6.333333333
R_3lPDH8Wq5gxw5gx,China,1,"1,2,3,4,5,6",1,35,汉族,2,NA,3,NA,1,NA,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,1,1,1,2,1,2,3,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,26,0,0,26,Atheist,-4,-3,-4,-4,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,0,0,3,0,2,1,1,-2,2,1,1,0,1,0,1,0,2,-1,-1,3,5,4,5,5,3,6,6,5,5,3,6,4,4,5,0,1,2,1,1,-1,0,1,1,2,1,1,2,NA,1,0,1,-3.833333333,0.833333333,4.6
R_8dJRqq1CbEYyQK1,India,1,"1,2,3,4,5,6",2,21,Indian,1,5,1,NA,4,NA,5,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,"1,2,7,11,13,15,20",21,2,1,4,2,4,4,3,2,4,4,3,2,1,2,1,2,4,3,1,3,3,3,1,3,1,1,7,10,0,0,26,Atheist,-4,-4,-4,-4,-4,-2,0,0,0,0,8,-4,-4,-4,-4,-4,-4,4,4,3,-1,3,0,2,4,0,3,1,4,-1,3,-2,0,-3,2,-3,7,0,6,0,8,8,0,0,8,7,7,0,0,0,0,3,2,-4,-4,3,-4,-4,4,3,2,-4,-4,2,"I think this study succeeds quite well when it comes to accomplishing its objectives; which I think are assessing an individual's self-worth, religious sentiments and basic emotional state. The questions are well thought out and the responses to be provided are pretty clear and encompass most of the facets of the study. Though there are some potentially unpleasant questions, overall the survey is top-notch and well worth it!",1,0,1,-3.666666667,-0.583333333,3.4
R_cYEqZEBVlg5XbNz,India,1,"1,2,3,4,5,6",2,25,Indian,2,NA,3,NA,2,NA,5,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,21,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,4,4,3,3,3,0,26,0,0,26,Atheist,-4,-4,-4,-4,-4,0,0,0,0,0,3,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,This study looks like more religious than psychology.,1,0,1,-3.333333333,-4,0.066666667
R_cVe7vP6JkkirCPH,India,1,"1,2,3,4,5,6",2,41,indian,1,4,1,NA,1,NA,7,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,"1,3,5,9,10,11,13,16,17,19",21,2,4,3,3,1,4,2,1,2,2,4,2,1,4,2,1,1,3,1,1,1,2,3,1,1,2,5,9,0,1,26,Atheist,-4,-4,-3,-4,-3,-2,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,0,-4,0,-4,0,-4,-4,0,1,2,2,1,2,0,1,5,4,2,2,0,5,6,0,0,2,0,0,0,-4,-4,-4,-4,-3,-3,-4,-3,-4,-4,-4,-4,2,good study. very interesting topic.  final results must be published  so that how people respond to this interesting survey.  my email id is kvinodk2@gmail.com.  thanku very much,1,0,1,-3.333333333,-3.75,1.8
R_bvCiFNFwontlRGt,India,1,"1,2,3,4,5,6",2,25,South Asian,2,NA,1,NA,4,NA,6,1,2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,"2,4,15",21,1,3,1,2,2,1,2,3,3,2,3,2,3,2,2,2,1,1,3,2,2,3,3,3,4,4,0,1,0,0,26,Atheist,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,4,4,-4,0,4,-4,4,-4,-4,-4,-4,-4,-4,-4,2,2,1,0,-2,6,8,4,3,2,3,4,4,3,4,0,4,4,3,2,2,2,2,1,2,3,1,2,0,2,2,2,2,NA,1,0,1,-4,1.75,3.6
R_d7rciREenCYfUtT,China,1,"1,2,3,4,5,6",1,36,汉族,2,NA,3,NA,1,NA,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,NA,1,2,3,2,2,4,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,1,1,0,26,0,4,26,Atheist,-4,0,0,-3,0,0,0,0,0,0,0,-4,-4,0,-3,-3,-3,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,8,7,7,8,8,7,8,7,5,5,0,8,5,8,7,1,3,3,3,3,2,3,3,-2,3,3,3,2,没意见,0,NA,0,-1.166666667,2.333333333,6.533333333
R_0GKdveyBDppWQfj,China,1,"1,2,3,4,5,6",1,41,汉族,2,NA,3,NA,1,NA,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,NA,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,0,26,0,0,26,Atheist,-4,-4,-3,-3,-4,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,3,3,-4,-4,3,3,3,-4,-4,-4,-4,-4,-4,-4,0,-1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,NA,0,NA,0,-3,-4,0.6
R_5msL1eP8Kx9YoJf,Indonesia,1,"1,2,3,4,5,6",2,30,dayak,2,NA,3,NA,1,NA,6,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,"2,3,4,6,7,9,11,12,13,16,18,20",21,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,26,2,2,26,Atheist,-2,-2,-2,-2,-2,-2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,jawaban di buat semudah mungkit mengingat pertanyaan mengenai perasaan,1,0,1,-2,-2,2
R_02ELgRoFUYa3QFv,China,1,"1,2,3,4,5,6",2,34,汉族,2,NA,3,NA,1,NA,4,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,"2,3,11,15",21,1,4,3,1,3,3,3,4,3,2,3,4,3,4,3,2,1,4,1,2,1,4,5,2,3,3,1,"1,7,22,23",1,8,26,Atheist,0,-1,-1,-3,-4,4,0,0,0,0,4,-2,-2,-2,-2,-2,-2,4,4,2,4,4,2,4,-4,-2,-2,0,2,-3,-4,-3,-3,-3,-3,-3,8,8,7,7,7,8,8,8,8,4,8,8,7,8,8,4,4,4,4,4,4,3,4,4,4,4,3,2,很好奇调查的目的，本次调查让我紧张，因为我的身体一直不好，我恐惧死亡。希望完成本次调查的人能有额外的小礼物。,1,0,1,-0.833333333,3.833333333,7.466666667
R_6SyIekdUxBeJLvf,China,1,"1,2,3,4,5,6",2,34,汉,2,NA,3,NA,1,NA,6,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,3,4,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,6,26,0,0,26,Atheist,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,4,4,2,5,3,5,5,5,5,2,4,3,2,4,5,2,2,1,1,2,2,1,2,2,1,2,2,2,无,0,NA,0,-4,1.666666667,3.866666667
R_5tDf9d7i72KXxT7,China,1,"1,2,3,4,5,6",2,42,汉族,2,NA,3,NA,1,NA,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,0,26,0,0,26,Atheist,-4,-4,-4,-3,-4,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,3,2,-4,-4,3,3,-4,-4,-4,-4,-4,-4,-4,-4,0,-1,1,0,-2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,NA,0,NA,0,-3.166666667,-4,0.2
R_3dxrQBoB1gsNhhb,China,1,"1,2,3,4,5,6",2,45,黄种人，汉族,2,NA,3,NA,1,NA,7,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,NA,"4,7,22,23,26",0,5,26,Atheist,-4,0,0,-4,-4,0,0,2,4,0,5,-4,-4,-4,-4,-4,-4,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,1,2,3,1,1,2,4,1,4,1,1,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,2,没有建议,0,NA,0,-2,-0.083333333,1.933333333
R_7Qe8X2d4lmsjaHH,China,1,"1,2,3,4,5,6",1,25,汉,2,NA,1,NA,1,NA,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"4,11",21,1,3,2,1,3,1,1,1,3,3,1,1,1,2,1,1,1,2,2,1,2,4,2,2,3,3,0,26,0,0,26,Atheist,-4,0,-2,-4,-4,1,0,0,0,0,0,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,0,-2,-3,-2,-3,-3,8,8,6,5,8,8,5,4,0,3,7,7,6,8,0,4,3,4,4,4,4,4,4,4,0,1,3,2,没有,1,0,1,-2.166666667,3.25,5.533333333
R_cTRDKoNEN7LzaJv,China,1,"1,2,3,4,5,6",1,41,NA,2,NA,3,NA,1,NA,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"9,19",21,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,26,0,0,26,Atheist,0,0,1,-1,-3,3,0,0,0,0,0,-4,-4,-4,-4,-4,-4,2,3,0,4,2,4,4,-4,-4,2,-3,4,-4,-3,1,0,2,3,2,6,3,6,5,7,6,3,5,2,4,7,7,3,0,4,4,0,4,3,4,2,4,4,2,0,0,0,2,NA,1,0,1,0,2.25,4.533333333
R_6PxmhOYZM9Ngjhb,China,1,"1,2,3,4,5,6",2,23,汉族,2,NA,2,NA,1,NA,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"3,9,19",21,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,3,2,2,2,2,0,26,0,5,26,Atheist,-3,-4,-3,-4,-4,2,4,0,1,0,0,-3,-4,-4,-4,-4,-4,3,3,1,2,3,3,2,-3,-4,-2,-1,-4,-3,-4,-2,-3,-3,1,-3,2,4,1,5,5,5,6,2,5,1,1,1,1,1,2,-3,-4,-4,-3,-3,-4,-4,-4,-4,0,1,0,2,NA,1,0,1,-2.666666667,-2.666666667,2.8
R_7X4Lc2Nx3hyOuy1,China,1,"1,2,3,4,5,6",1,32,汉族,2,NA,3,NA,1,NA,6,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,NA,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,0,26,0,0,26,Atheist,-3,0,-2,-3,-3,1,0,0,0,0,0,-4,-4,-4,-4,-4,-4,2,2,2,1,2,2,3,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,-2,2,1,1,2,3,1,1,1,1,1,0,1,1,0,1,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,2,没有了,0,NA,0,-1.666666667,-3.166666667,1.133333333
R_09afMlJjW179AjP,China,1,"1,2,3,4,5,6",1,26,汉,2,NA,1,NA,1,NA,4,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"3,15,18",21,1,3,2,3,4,2,3,2,3,4,2,1,3,2,3,2,1,3,3,1,2,4,4,1,2,1,0,26,0,0,26,Atheist,0,-1,-1,-1,-2,3,0,2,3,0,0,-4,-4,-4,-4,-4,-4,0,2,0,2,2,2,2,-3,-1,1,-4,0,-4,-1,-1,2,1,3,-2,5,6,6,6,0,3,0,0,7,0,0,7,0,0,0,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,2,NA,1,0,1,-0.333333333,-3.916666667,2.666666667
